0.00171, 0.11243, 0.11243, -2.09504, 0.03662, 0.95240, 0.01664, -0.00059, 0.00078, 0.09139, -0.01058, 0.01349
0.01999, 0.11012, 0.11012, -2.09223, 0.03678, 0.95238, 0.01664, -0.00059, 0.00078, 0.09139, -0.01058, 0.01349
0.03999, 0.11012, 0.11012, -2.09223, 0.03678, 0.95238, 0.03328, -0.00120, 0.00156, 0.09477, -0.01114, 0.01387
0.06003, 0.10777, 0.10777, -2.08939, 0.03686, 0.95241, 0.03328, -0.00120, 0.00156, 0.09477, -0.01114, 0.01387
0.08002, 0.10777, 0.10777, -2.08939, 0.03686, 0.95241, 0.04991, -0.00181, 0.00235, 0.09496, -0.01303, 0.01482
0.10005, 0.10516, 0.10516, -2.08620, 0.03690, 0.95241, 0.06655, -0.00243, 0.00314, 0.09674, -0.01579, 0.01603
0.11996, 0.10282, 0.10282, -2.08335, 0.03683, 0.95238, 0.06655, -0.00243, 0.00314, 0.09674, -0.01579, 0.01603
0.13997, 0.10282, 0.10282, -2.08335, 0.03683, 0.95238, 0.08318, -0.00305, 0.00393, 0.09610, -0.01365, 0.01501
0.16004, 0.10062, 0.10062, -2.08055, 0.03669, 0.95216, 0.09982, -0.00366, 0.00474, 0.09466, -0.01521, 0.00845
0.18005, 0.10062, 0.10062, -2.08055, 0.03669, 0.95216, 0.09982, -0.00366, 0.00474, 0.09466, -0.01521, 0.00845
0.20001, 0.09833, 0.09833, -2.07749, 0.03644, 0.95166, 0.11646, -0.00427, 0.00557, 0.09168, -0.01842, -0.00021
0.22000, 0.09657, 0.09657, -2.07487, 0.03624, 0.95095, 0.11646, -0.00427, 0.00557, 0.09168, -0.01842, -0.00021
0.24006, 0.09657, 0.09657, -2.07487, 0.03624, 0.95095, 0.13309, -0.00486, 0.00645, 0.08970, -0.01451, -0.00322
0.25999, 0.09500, 0.09500, -2.07231, 0.03606, 0.95005, 0.13309, -0.00486, 0.00645, 0.08970, -0.01451, -0.00322
0.27999, 0.09500, 0.09500, -2.07231, 0.03606, 0.95005, 0.14972, -0.00545, 0.00738, 0.08720, -0.01446, -0.01401
0.29999, 0.09356, 0.09356, -2.06954, 0.03596, 0.94877, 0.16635, -0.00605, 0.00837, 0.08258, -0.01611, -0.02081
0.32005, 0.09244, 0.09244, -2.06715, 0.03585, 0.94755, 0.16635, -0.00605, 0.00837, 0.08258, -0.01611, -0.02081
0.34000, 0.09244, 0.09244, -2.06715, 0.03585, 0.94755, 0.18297, -0.00665, 0.00947, 0.08340, -0.01424, -0.02384
0.36000, 0.09153, 0.09153, -2.06481, 0.03579, 0.94619, 0.18297, -0.00665, 0.00947, 0.08340, -0.01424, -0.02384
0.38000, 0.09153, 0.09153, -2.06481, 0.03579, 0.94619, 0.19959, -0.00725, 0.01060, 0.08161, -0.01373, -0.02539
0.40002, 0.09061, 0.09061, -2.06217, 0.03574, 0.94461, 0.21620, -0.00786, 0.01181, 0.08082, -0.01259, -0.02700
