0.00600,0.11321
0.02000,0.11321
0.04000,0.11321
0.06000,0.11321
0.08000,0.11082
0.10000,0.10879
0.12000,0.10879
0.14000,0.10695
0.16000,0.10695
0.18000,0.10540
0.20000,0.10410
0.22000,0.10410
0.24000,0.10181
0.26000,0.10181
0.28000,0.10019
0.30000,0.09836
0.32000,0.09836
0.34000,0.09701
0.36000,0.09701
0.38000,0.09588
0.40000,0.09540
0.42000,0.09540
0.44000,0.09281
0.46000,0.09281
0.48000,0.09066
0.50000,0.08926
0.52000,0.08926
0.54000,0.08851
0.56000,0.08851
0.58000,0.08721
0.60000,0.08710
0.62000,0.08710
0.64000,0.08576
0.66000,0.08576
0.68000,0.08487
0.70000,0.08416
0.72000,0.08416
0.74000,0.08346
0.76000,0.08346
0.78000,0.08306
0.80000,0.08250
0.82000,0.08250
0.84000,0.08149
0.86000,0.08149
0.88000,0.08060
0.90000,0.07986
0.92000,0.07986
0.94000,0.07969
0.96000,0.07969
0.98000,0.07898
1.00000,0.07984
1.02000,0.07984
1.04000,0.07879
1.06000,0.07879
1.08000,0.07926
1.10000,0.07920
1.12000,0.07920
1.14000,0.07941
1.16000,0.07941
1.18000,0.08041
1.20000,0.08008
1.22000,0.08008
1.24000,0.08078
1.26000,0.08078
1.28000,0.08122
1.30000,0.08116
1.32000,0.08116
1.34000,0.08219
1.36000,0.08219
1.38000,0.08263
1.40000,0.08297
1.42000,0.08297
1.44000,0.08392
1.46000,0.08392
1.48000,0.08491
1.50000,0.08559
1.52000,0.08559
1.54000,0.08705
1.56000,0.08705
1.58000,0.08823
1.60000,0.08899
1.62000,0.08899
1.64000,0.09082
1.66000,0.09082
1.68000,0.09269
1.70000,0.09322
1.72000,0.09322
1.74000,0.09472
1.76000,0.09472
1.78000,0.09610
1.80000,0.09744
1.82000,0.09744
1.84000,0.09768
1.86000,0.09768
1.88000,0.09869
1.90000,0.10027
1.92000,0.10027
1.94000,0.10101
1.96000,0.10101
1.98000,0.10177
