0.00400, 0.00000, 0.18351, 0.18351, 40.09115, 30.13461, 2.08513, 0.03393, -0.06104, -0.07607, -2.82257, -0.13155, -0.08300
0.02200, 0.00000, 0.18428, 0.18428, 40.09296, 30.13429, 2.08534, 0.03228, -0.06101, -0.07756, -2.98533, -0.13900, -0.08790
0.04200, 0.00000, 0.18463, 0.18463, 40.09441, 30.13369, 2.08544, 0.03026, -0.06139, -0.07845, -2.99547, -0.13905, -0.08836
0.06200, 0.00000, 0.18463, 0.18463, 40.09441, 30.13369, 2.08544, 0.02751, -0.06024, -0.07861, -2.99550, -0.13836, -0.08843
0.08000, 0.00000, 0.18482, 0.18482, 40.09574, 30.13298, 2.08550, 0.02751, -0.06024, -0.07861, -2.99550, -0.13836, -0.08843
0.10200, 0.00000, 0.18482, 0.18482, 40.09574, 30.13298, 2.08550, 0.02751, -0.06024, -0.07861, -2.99550, -0.13836, -0.08843
0.12200, 0.00000, 0.18659, 0.18659, 40.09856, 30.13330, 2.08563, 0.02751, -0.06024, -0.07861, -2.99550, -0.13836, -0.08843
0.14200, 0.00000, 0.18659, 0.18659, 40.09856, 30.13330, 2.08563, 0.02751, -0.06024, -0.07861, -2.99550, -0.13836, -0.08843
0.16200, 0.00000, 0.18659, 0.18659, 40.09856, 30.13330, 2.08563, 0.02751, -0.06024, -0.07861, -2.99550, -0.13836, -0.08843
0.18000, 0.00000, 0.18672, 0.18672, 40.09929, 30.13320, 2.08522, 0.00877, -0.05685, -0.08599, -2.99553, -0.13776, -0.08849
0.20000, 0.00000, 0.18672, 0.18672, 40.09929, 30.13320, 2.08522, -0.00970, -0.05854, -0.08662, -2.99555, -0.13762, -0.08805
0.22200, 0.00000, 0.18602, 0.18602, 40.09912, 30.13272, 2.08464, -0.00970, -0.05854, -0.08662, -2.99555, -0.13762, -0.08805
0.24200, 0.00000, 0.18477, 0.18477, 40.09779, 30.13218, 2.08429, -0.04048, -0.05916, -0.08719, -2.99559, -0.13714, -0.08746
0.26200, 0.00000, 0.18477, 0.18477, 40.09779, 30.13218, 2.08429, -0.08249, -0.06054, -0.08516, -2.99562, -0.13665, -0.08714
0.28200, 0.00000, 0.18302, 0.18302, 40.09522, 30.13162, 2.08430, -0.08249, -0.06054, -0.08516, -2.99562, -0.13665, -0.08714
0.30000, 0.00000, 0.18302, 0.18302, 40.09522, 30.13162, 2.08430, -0.08249, -0.06054, -0.08516, -2.99562, -0.13665, -0.08714
0.32200, 0.00000, 0.18123, 0.18123, 40.09105, 30.13191, 2.08458, -0.08249, -0.06054, -0.08516, -2.99562, -0.13665, -0.08714
0.34200, 0.00000, 0.17754, 0.17754, 40.08397, 30.13193, 2.08406, -0.08249, -0.06054, -0.08516, -2.99562, -0.13665, -0.08714
0.36200, 0.00000, 0.17754, 0.17754, 40.08397, 30.13193, 2.08406, -0.19594, -0.05993, -0.07185, -2.99560, -0.13668, -0.08764
0.38600, 0.00000, 0.17271, 0.17271, 40.07380, 30.13176, 2.08380, -0.19594, -0.05993, -0.07185, -2.99560, -0.13668, -0.08764
