0.00200, 0.08834, 0.07578, 4.95447, 5.02098, 5.07274, -0.61739, -0.02694, -0.09341, 0.05359, -0.00118, -0.06706
0.02000, 0.08830, 0.07581, 4.95461, 5.01999, 5.07305, -0.61739, -0.02694, -0.09341, 0.05359, -0.00118, -0.06706
0.04400, 0.08830, 0.07581, 4.95461, 5.01999, 5.07305, -0.64337, -0.02807, -0.09734, 0.05359, -0.00118, -0.06706
0.06000, 0.08829, 0.07587, 4.95473, 5.01898, 5.07339, -0.67162, -0.02792, -0.10202, 0.05357, -0.00093, -0.06720
0.08000, 0.08866, 0.07646, 4.95502, 5.01805, 5.07424, -0.67162, -0.02792, -0.10202, 0.05357, -0.00093, -0.06720
0.10000, 0.08866, 0.07646, 4.95502, 5.01805, 5.07424, -0.70247, -0.02771, -0.10717, 0.05407, -0.00038, -0.06305
0.12000, 0.08848, 0.07654, 4.95556, 5.01727, 5.07454, -0.70247, -0.02771, -0.10717, 0.05407, -0.00038, -0.06305
0.14000, 0.08848, 0.07654, 4.95556, 5.01727, 5.07454, -0.73408, -0.02753, -0.11322, 0.05226, -0.00007, -0.04505
0.16000, 0.08688, 0.07493, 4.95599, 5.01657, 5.07305, -0.77110, -0.02763, -0.11927, 0.04952, 0.00163, -0.05680
0.18000, 0.08441, 0.07242, 4.95662, 5.01609, 5.07060, -0.77110, -0.02763, -0.11927, 0.04952, 0.00163, -0.05680
0.20000, 0.08441, 0.07242, 4.95662, 5.01609, 5.07060, -0.80996, -0.02782, -0.12268, 0.04358, 0.00079, -0.07992
0.22000, 0.08169, 0.06931, 4.95674, 5.01536, 5.06758, -0.80996, -0.02782, -0.12268, 0.04358, 0.00079, -0.07992
0.24000, 0.08169, 0.06931, 4.95674, 5.01536, 5.06758, -0.85593, -0.02852, -0.12512, 0.03761, 0.00025, -0.10103
0.26000, 0.07908, 0.06616, 4.95666, 5.01483, 5.06447, -0.90747, -0.02885, -0.12695, 0.02568, 0.00077, -0.11488
0.28000, 0.07695, 0.06318, 4.95602, 5.01435, 5.06150, -0.90747, -0.02885, -0.12695, 0.02568, 0.00077, -0.11488
0.30000, 0.07695, 0.06318, 4.95602, 5.01435, 5.06150, -0.96189, -0.02954, -0.12839, 0.01043, 0.00039, -0.12223
0.32000, 0.07589, 0.06059, 4.95416, 5.01367, 5.05891, -0.96189, -0.02954, -0.12839, 0.01043, 0.00039, -0.12223
0.34000, 0.07589, 0.06059, 4.95416, 5.01367, 5.05891, -1.02707, -0.03056, -0.13095, -0.00983, 0.00061, -0.12923
0.36000, 0.07551, 0.05771, 4.95079, 5.01285, 5.05581, -1.10143, -0.03134, -0.13504, -0.03146, 0.00202, -0.13083
0.38000, 0.07407, 0.05306, 4.94727, 5.01224, 5.05056, -1.10143, -0.03134, -0.13504, -0.03146, 0.00202, -0.13083
0.40000, 0.07407, 0.05306, 4.94727, 5.01224, 5.05056, -1.18199, -0.03185, -0.13827, -0.06023, 0.00192, -0.13290
0.42000, 0.07396, 0.04749, 4.94297, 5.01170, 5.04561, -1.18199, -0.03185, -0.13827, -0.06023, 0.00192, -0.13290
0.44000, 0.07396, 0.04749, 4.94297, 5.01170, 5.04561, -1.28195, -0.03313, -0.13687, -0.08684, 0.00122, -0.13528
0.46000, 0.07542, 0.04214, 4.93745, 5.01124, 5.04061, -1.39984, -0.03490, -0.13606, -0.11600, 0.00169, -0.13701
0.48000, 0.07763, 0.03741, 4.93180, 5.01084, 5.03545, -1.39984, -0.03490, -0.13606, -0.11600, 0.00169, -0.13701
0.50000, 0.07763, 0.03741, 4.93180, 5.01084, 5.03545, -1.53215, -0.03713, -0.13416, -0.14894, 0.00195, -0.13999
0.52000, 0.08155, 0.03261, 4.92472, 5.00990, 5.02976, -1.53215, -0.03713, -0.13416, -0.14894, 0.00195, -0.13999
0.54000, 0.08155, 0.03261, 4.92472, 5.00990, 5.02976, -1.70267, -0.04028, -0.13175, -0.17692, 0.00324, -0.14367
0.56000, 0.08744, 0.02606, 4.91653, 5.00901, 5.02444, -1.91550, -0.04203, -0.12639, -0.21079, 0.00185, -0.14761
0.58000, 0.09474, 0.02275, 4.90768, 5.00823, 5.01959, -1.91550, -0.04203, -0.12639, -0.21079, 0.00185, -0.14761
0.60000, 0.09474, 0.02275, 4.90768, 5.00823, 5.01959, -1.99655, -0.04064, -0.11017, -0.24575, 0.00200, -0.14826
0.62000, 0.10264, 0.01768, 4.89881, 5.00750, 5.01548, -1.99655, -0.04064, -0.11017, -0.24575, 0.00200, -0.14826
0.64000, 0.10264, 0.01768, 4.89881, 5.00750, 5.01548, -1.99761, -0.03787, -0.09018, -0.28056, 0.00258, -0.14686
0.66000, 0.11389, 0.01502, 4.88683, 5.00669, 5.01087, -1.99761, -0.03787, -0.09018, -0.28056, 0.00258, -0.14686
0.68000, 0.11389, 0.01502, 4.88683, 5.00669, 5.01087, -1.99836, -0.03528, -0.07277, -0.31229, 0.00109, -0.14672
0.70000, 0.11389, 0.01502, 4.88683, 5.00669, 5.01087, -1.99905, -0.03238, -0.05260, -0.35616, 0.00091, -0.14226
0.72000, 0.12519, 0.00948, 4.87516, 5.00607, 5.00714, -1.99905, -0.03238, -0.05260, -0.35616, 0.00091, -0.14226
0.74000, 0.12519, 0.00948, 4.87516, 5.00607, 5.00714, -1.99905, -0.03238, -0.05260, -0.35616, 0.00091, -0.14226
0.76000, 0.12442, 0.01075, 4.86108, 5.00546, 5.00379, -1.99905, -0.03238, -0.05260, -0.35616, 0.00091, -0.14226
0.78000, 0.10989, 0.00792, 4.84661, 5.00490, 5.00155, -1.99946, -0.03021, -0.03554, -0.39678, 0.00180, -0.13124
0.80000, 0.10989, 0.00792, 4.84661, 5.00490, 5.00155, -1.13633, -0.00876, -0.00277, -0.49112, 0.00207, -0.09765
0.82000, 0.09252, 0.00491, 4.82926, 5.00432, 5.00016, -1.13633, -0.00876, -0.00277, -0.49112, 0.00207, -0.09765
0.84000, 0.09252, 0.00491, 4.82926, 5.00432, 5.00016, -1.22635, -0.00945, -0.00299, -0.49112, 0.00207, -0.09765
0.86000, 0.07337, 0.00407, 4.81010, 5.00395, 4.99912, -1.22635, -0.00945, -0.00299, -0.49112, 0.00207, -0.09765
0.88000, 0.05198, 0.00398, 4.78867, 5.00364, 4.99860, -1.33188, -0.00930, -0.00035, -0.54459, 0.00239, -0.07762
0.90000, 0.05198, 0.00398, 4.78867, 5.00364, 4.99860, -1.44924, -0.00912, 0.00352, -0.65238, 0.00304, -0.05684
0.92000, 0.03119, 0.00363, 4.76783, 5.00337, 4.99878, -1.44924, -0.00912, 0.00352, -0.65238, 0.00304, -0.05684
0.94000, 0.03119, 0.00363, 4.76783, 5.00337, 4.99878, -1.59894, -0.01006, 0.00388, -0.65238, 0.00304, -0.05684
