0.00200,0.08803
0.02000,0.08727
0.04000,0.08727
0.06000,0.08677
0.08000,0.08677
0.10000,0.08598
0.12000,0.08841
0.14000,0.08841
0.16000,0.09749
0.18000,0.09749
0.20000,0.11574
0.22000,0.14431
0.24000,0.14431
0.26000,0.17657
0.28000,0.17657
0.30000,0.20215
0.32000,0.23209
0.34000,0.23209
0.36000,0.25880
0.38000,0.25880
0.40000,0.28411
0.42000,0.30678
0.44000,0.30678
0.46000,0.32644
0.48000,0.32644
0.50000,0.35108
0.52000,0.37011
0.54000,0.37011
0.56000,0.39310
0.58000,0.39310
0.60000,0.41596
0.62000,0.43590
0.64000,0.43590
0.66000,0.45911
0.68000,0.45911
0.70000,0.48085
0.72000,0.50480
0.74000,0.50480
0.76000,0.52752
0.78000,0.52752
0.80000,0.55065
0.82000,0.57377
0.84000,0.57377
0.86000,0.59421
0.88000,0.59421
0.90000,0.61990
0.92000,0.64281
0.94000,0.64281
0.96000,0.66551
0.98000,0.66551
1.00000,0.68537
1.02000,0.70828
1.04000,0.70828
1.06000,0.73268
1.08000,0.73268
1.10000,0.75404
1.12000,0.77395
1.14000,0.77395
1.16000,0.79759
1.18000,0.79759
1.20000,0.82142
1.22000,0.84437
1.24000,0.84437
1.26000,0.86592
1.28000,0.86592
1.30000,0.88610
1.32000,0.91054
1.34000,0.91054
1.36000,0.93130
1.38000,0.93130
1.40000,0.95639
1.42000,0.97826
1.44000,0.97826
1.46000,0.99817
1.48000,0.99817
1.50000,1.02360
1.52000,1.04537
1.54000,1.04537
1.56000,1.06890
1.58000,1.06890
1.60000,1.08924
1.62000,1.11302
1.64000,1.11302
1.66000,1.13627
1.68000,1.13627
1.70000,1.15618
1.72000,1.18071
1.74000,1.18071
1.76000,1.20108
1.78000,1.20108
1.80000,1.22345
1.82000,1.24546
1.84000,1.24546
1.86000,1.26670
1.88000,1.26670
1.90000,1.28705
1.92000,1.30777
1.94000,1.30777
1.96000,1.32859
1.98000,1.32859
2.00000,1.35024
2.02000,1.37196
2.04000,1.37196
2.06000,1.39088
2.08000,1.39088
2.10000,1.41227
2.12000,1.43194
2.14000,1.43194
2.16000,1.45499
2.18000,1.45499
2.20000,1.47335
2.22000,1.49561
2.24000,1.49561
2.26000,1.51582
2.28000,1.51582
2.30000,1.53912
2.32000,1.55897
2.34000,1.55897
2.36000,1.57947
2.38000,1.57947
2.40000,1.60308
2.42000,1.62172
2.44000,1.62172
2.46000,1.64339
2.48000,1.64339
2.50000,1.66191
2.52000,1.68271
2.54000,1.68271
2.56000,1.70293
2.58000,1.70293
2.60000,1.72086
2.62000,1.74308
2.64000,1.74308
2.66000,1.76272
2.68000,1.76272
2.70000,1.78285
2.72000,1.80402
2.74000,1.80402
2.76000,1.80402
2.78000,1.80402
2.80000,1.84606
2.82000,1.84606
2.84000,1.84606
2.86000,1.86340
2.88000,1.86340
2.90000,1.90535
2.92000,1.90535
2.94000,1.90535
2.96000,1.94516
2.98000,1.94516
3.00000,1.94516
3.02000,1.96408
3.04000,1.96408
3.06000,1.98276
3.08000,1.98276
3.10000,2.00259
3.12000,2.02076
3.14000,2.02076
3.16000,2.04092
3.18000,2.04092
3.20000,2.05947
3.22000,2.07754
3.24000,2.07754
3.26000,2.09842
3.28000,2.09842
3.30000,2.11545
3.32000,2.13529
3.34000,2.13529
3.36200,2.15531
3.38000,2.15531
3.40000,2.17212
3.42000,2.19305
3.44200,2.19305
3.46000,2.21258
3.48000,2.21258
3.50000,2.23086
3.52000,2.24917
3.54000,2.24917
3.56000,2.26897
3.58000,2.26897
3.60000,2.28694
3.62000,2.30668
3.64000,2.30668
3.66000,2.32493
3.68000,2.32493
3.70000,2.34417
3.72000,2.36357
3.74000,2.36357
3.76000,2.38034
3.78000,2.38034
3.80000,2.39959
3.82000,2.41744
3.84000,2.41744
3.86000,2.43631
3.88000,2.43631
3.90000,2.45300
3.92000,2.47384
3.94000,2.47384
3.99400,2.51097
4.01400,2.51097
4.03400,2.53035
4.05400,2.54690
4.07400,2.54690
4.09400,2.56475
4.11400,2.56475
4.13400,2.58497
4.15400,2.60499
4.17400,2.60499
4.19400,2.62276
4.21400,2.62276
4.23400,2.64055
4.25400,2.65844
4.27400,2.65844
4.29400,2.67645
4.31400,2.67645
4.33400,2.69752
4.35400,2.71445
4.37400,2.71445
4.39400,2.73527
4.41400,2.73527
4.43400,2.75345
4.45400,2.77097
4.47400,2.77097
4.49400,2.78975
4.51400,2.78975
4.53400,2.80878
4.55400,2.82668
4.57400,2.82668
4.59400,2.84438
4.61400,2.84438
4.63400,2.86303
4.65400,2.88066
4.67400,2.88066
4.69400,2.89954
4.71400,2.89954
4.73400,2.91701
4.75400,2.93271
4.77400,2.93271
4.79400,2.95112
4.81400,2.95112
4.83400,2.96894
4.85400,2.98527
4.87400,2.98527
4.89400,3.00300
4.91400,3.00300
4.93400,3.01801
4.95400,3.03666
4.97400,3.03666
4.99400,3.05249
5.01400,3.05249
5.03400,3.06648
5.05400,3.08281
5.07400,3.08281
5.09400,3.10124
5.11400,3.11653
5.13400,3.11653
5.15400,3.13199
5.17400,3.13199
5.19400,3.14869
5.21400,3.14869
5.23400,3.16484
5.25400,3.18140
5.27400,3.18140
5.29400,3.19603
5.31400,3.19603
5.33400,3.19603
5.35400,3.21473
5.37400,3.21473
5.39400,3.23200
5.41400,3.23200
5.43400,3.24674
5.45400,3.26578
5.47400,3.26578
5.49400,3.28232
5.51400,3.28232
5.53400,3.29759
5.55400,3.31537
5.57400,3.31537
5.59400,3.33440
5.61400,3.33440
5.63400,3.35110
5.65400,3.36888
5.67400,3.36888
5.69400,3.38539
5.71400,3.38539
5.73400,3.40207
5.75400,3.42020
5.77400,3.42020
5.79400,3.43705
5.81400,3.43705
5.83400,3.45372
5.85400,3.47193
5.87400,3.47193
5.89400,3.48901
5.91400,3.48901
5.93400,3.50726
5.95400,3.52565
5.97400,3.52565
5.99400,3.54253
6.01400,3.54253
6.03400,3.55958
6.05400,3.57649
6.07400,3.57649
6.09400,3.59370
6.11400,3.59370
6.13400,3.61184
6.15400,3.62837
6.17400,3.62837
6.19400,3.64623
6.21400,3.64623
6.23400,3.66247
6.25400,3.67862
6.27400,3.67862
6.29400,3.69702
6.31400,3.69702
6.33400,3.71330
6.35400,3.72845
6.37400,3.72845
6.39400,3.74564
6.41400,3.74564
6.43400,3.76169
6.45400,3.77998
6.47400,3.77998
6.49400,3.79443
6.51400,3.79443
6.53400,3.81169
6.55400,3.82797
6.57400,3.82797
6.59400,3.84503
6.61400,3.84503
6.63400,3.86195
6.65400,3.87871
6.67400,3.87871
6.69400,3.89399
6.71400,3.89399
6.73400,3.91007
6.75400,3.92725
6.77400,3.92725
6.79400,3.94430
6.81400,3.94430
6.83400,3.95870
6.85400,3.97585
6.87400,3.97585
6.89400,3.99187
6.91400,3.99187
6.93400,4.00913
6.95400,4.02659
6.97400,4.02659
6.99400,4.04148
7.01400,4.04148
7.03400,4.05993
7.05400,4.07488
7.07400,4.07488
7.09400,4.09237
7.11400,4.09237
7.13400,4.10749
7.15400,4.12616
7.17400,4.12616
7.19400,4.14137
7.21400,4.14137
7.23400,4.15651
7.25400,4.17243
7.27400,4.17243
7.29400,4.18684
7.31400,4.18684
7.33400,4.20046
7.35400,4.21748
7.37400,4.21748
7.39400,4.23253
7.41400,4.23253
7.43400,4.24753
7.45400,4.26409
7.47400,4.26409
7.49400,4.27834
7.51400,4.27834
7.53400,4.29632
7.55400,4.31195
7.57400,4.31195
7.59400,4.32729
7.61400,4.32729
7.63400,4.34390
7.65400,4.35842
7.67400,4.35842
7.69400,4.37665
7.71400,4.37665
7.73400,4.39378
7.75400,4.40963
7.77400,4.40963
7.79400,4.42410
7.81400,4.42410
7.83400,4.43988
7.85400,4.45689
7.87400,4.45689
7.89400,4.47385
7.91400,4.47385
7.93400,4.49091
7.95400,4.50571
7.97400,4.50571
7.99400,4.52273
8.01400,4.52273
8.03400,4.53966
8.05400,4.55414
8.07400,4.55414
8.09400,4.57088
8.11400,4.57088
8.13400,4.58788
8.15400,4.60363
8.17400,4.60363
8.19400,4.61911
8.21400,4.61911
8.23400,4.63582
8.25400,4.65249
8.27400,4.66702
8.29400,4.66702
8.31400,4.66702
8.33400,4.68359
8.35400,4.69883
8.37400,4.69883
8.39400,4.71599
8.41400,4.71599
8.43400,4.72975
8.45400,4.74589
8.47400,4.74589
8.49400,4.76116
8.51400,4.76116
8.53400,4.77606
8.55400,4.79131
8.57400,4.79131
8.59400,4.80841
8.61400,4.80841
8.63400,4.80841
8.65600,4.82375
8.67400,4.82375
8.69400,4.85337
8.71600,4.85337
8.73400,4.85337
8.75400,4.86855
8.77400,4.86855
8.79400,4.88425
8.81400,4.88425
8.83400,4.89868
8.85400,4.91380
8.87600,4.91380
8.89400,4.92826
8.91400,4.92826
8.93400,4.94407
8.95400,4.95876
8.97400,4.95876
8.99400,4.97328
9.01400,4.97328
9.03400,4.98830
9.05400,5.00363
9.07400,5.00363
9.09400,5.01840
9.11400,5.01840
9.13400,5.03209
9.15400,5.04853
9.17400,5.04853
9.19400,5.06371
9.21400,5.06371
9.23400,5.08035
9.25400,5.09775
9.27400,5.09775
9.29400,5.11192
9.31400,5.11192
9.33400,5.12829
9.35400,5.14361
9.37400,5.14361
9.39400,5.15917
9.41400,5.15917
9.43400,5.17692
9.45400,5.19259
9.47400,5.19259
9.49400,5.20958
9.51400,5.20958
9.53400,5.22399
9.55400,5.24129
9.57400,5.24129
9.59400,5.25832
9.61400,5.25832
9.63400,5.27273
9.65400,5.28951
9.67400,5.28951
9.69400,5.30612
9.71400,5.30612
9.73400,5.32050
9.75400,5.33801
9.77400,5.33801
9.79400,5.35208
9.81400,5.35208
9.83400,5.36832
9.85400,5.38388
9.87400,5.38388
9.89400,5.39938
9.91400,5.39938
9.93400,5.41227
9.95400,5.42909
9.97400,5.42909
9.99400,5.44371
10.01400,5.44371
10.03400,5.45940
10.05400,5.47342
10.07400,5.47342
10.09400,5.48659
10.11400,5.48659
10.13400,5.50163
10.15400,5.51598
10.17400,5.51598
10.19400,5.53163
10.21400,5.53163
10.23400,5.54699
10.25400,5.56156
10.27400,5.56156
10.29400,5.57739
10.31400,5.57739
10.33400,5.59074
10.35400,5.60714
10.37400,5.60714
10.39400,5.62237
10.41400,5.62237
10.43400,5.63959
10.45400,5.65399
10.47400,5.65399
10.49400,5.67148
10.51400,5.67148
10.53400,5.68669
10.55400,5.70211
10.57400,5.70211
10.59400,5.71876
10.61400,5.71876
10.63400,5.73288
10.65400,5.74878
10.67400,5.74878
10.69400,5.76663
10.71400,5.76663
10.73400,5.78204
10.75400,5.79926
10.77400,5.79926
10.79400,5.81501
10.81400,5.81501
10.83400,5.83244
10.85400,5.84830
10.87400,5.84830
10.89400,5.86472
10.91400,5.86472
10.93400,5.88206
10.95400,5.89667
10.97400,5.89667
10.99400,5.91365
11.01400,5.91365
11.03400,5.93080
11.05400,5.94774
11.07400,5.94774
11.09400,5.96258
11.11400,5.96258
11.13400,5.97873
11.15400,5.99579
11.17400,5.99579
11.19400,6.01292
11.21400,6.01292
11.23400,6.02971
11.25400,6.04392
11.27400,6.04392
11.29400,6.06025
11.31400,6.06025
11.33400,6.07718
11.35400,6.09413
11.37600,6.09413
11.39400,6.10970
11.41400,6.10970
11.43400,6.10970
11.45400,6.14230
11.47400,6.14230
11.49400,6.15962
11.51400,6.15962
11.53400,6.15962
11.55400,6.19085
11.57400,6.19085
11.59400,6.19085
11.61400,6.19085
11.63400,6.20741
11.65400,6.22330
11.67400,6.22330
11.69400,6.23936
11.71400,6.23936
11.73400,6.25600
11.75400,6.27139
11.77400,6.27139
11.79400,6.28801
11.81400,6.28801
11.83400,6.30340
11.85400,6.31916
11.87400,6.31916
11.89400,6.33391
11.91400,6.33391
11.93400,6.34832
11.95400,6.36319
11.97400,6.36319
11.99400,6.37578
12.01400,6.37578
12.03400,6.39190
12.05400,6.40616
12.07400,6.40616
12.09400,6.42186
12.11400,6.42186
12.13400,6.43645
12.15400,6.45059
12.17400,6.45059
12.19400,6.46507
12.21400,6.46507
12.23400,6.48075
12.25400,6.49647
12.27400,6.49647
12.29400,6.51136
12.31400,6.51136
12.33400,6.52633
12.35400,6.54266
12.37400,6.54266
12.39400,6.55884
12.41400,6.55884
12.43400,6.57411
12.45400,6.58951
12.47400,6.58951
12.49400,6.60499
12.51400,6.60499
12.53400,6.62169
12.55400,6.63724
12.57400,6.63724
12.59400,6.65176
12.61400,6.65176
12.63400,6.66800
12.65400,6.68296
12.67400,6.68296
12.69400,6.69879
12.71400,6.69879
12.73400,6.71585
12.75400,6.73038
12.77400,6.73038
12.79400,6.74524
12.81400,6.74524
12.83400,6.76021
12.85400,6.77630
12.87400,6.77630
12.89400,6.79294
12.91400,6.79294
12.93400,6.80794
12.95400,6.82320
12.97400,6.82320
12.99400,6.83954
13.01400,6.83954
13.03400,6.85350
13.05400,6.87083
13.07400,6.87083
13.09400,6.88646
13.11400,6.88646
13.13400,6.90198
13.15400,6.91712
13.17400,6.91712
13.19400,6.93368
13.21400,6.93368
13.23400,6.94903
13.25400,6.96595
13.27400,6.96595
13.29400,6.98267
13.31400,6.98267
13.33400,6.99855
13.35400,7.01493
13.37400,7.01493
13.39400,7.03044
13.41400,7.03044
13.43400,7.04597
13.45400,7.06270
