0.00600, 0.04645, 0.04645, 4.96250, -2.45570, 12.52738, 0.00387, 0.09857, -0.00293, 0.03247, -0.04585, -0.02480
0.02000, 0.04645, 0.04645, 4.96250, -2.45570, 12.52738, 0.00764, 0.19620, -0.00558, 0.03370, -0.04549, -0.02601
0.03800, 0.04755, 0.04755, 4.96125, -2.45708, 12.52756, 0.00764, 0.19620, -0.00558, 0.03370, -0.04549, -0.02601
0.05800, 0.04755, 0.04755, 4.96125, -2.45708, 12.52756, 0.01158, 0.29731, -0.00845, 0.03370, -0.04549, -0.02601
0.07800, 0.04815, 0.04815, 4.96019, -2.45845, 12.52705, 0.01615, 0.40192, -0.01149, 0.03347, -0.04604, -0.02559
0.10000, 0.04864, 0.04864, 4.95949, -2.45999, 12.52677, 0.01615, 0.40192, -0.01149, 0.03347, -0.04604, -0.02559
0.12000, 0.04864, 0.04864, 4.95949, -2.45999, 12.52677, 0.02105, 0.51054, -0.01430, 0.03427, -0.04610, -0.02611
0.14000, 0.05015, 0.05015, 4.95797, -2.46148, 12.52703, 0.02105, 0.51054, -0.01430, 0.03427, -0.04610, -0.02611
0.15800, 0.05015, 0.05015, 4.95797, -2.46148, 12.52703, 0.02612, 0.62349, -0.01726, 0.03695, -0.04718, -0.01669
0.17800, 0.05197, 0.05197, 4.95644, -2.46295, 12.52776, 0.02612, 0.62349, -0.01726, 0.03695, -0.04718, -0.01669
0.19800, 0.05322, 0.05322, 4.95472, -2.46444, 12.52698, 0.02612, 0.62349, -0.01726, 0.03695, -0.04718, -0.01669
0.22000, 0.05322, 0.05322, 4.95472, -2.46444, 12.52698, 0.02612, 0.62349, -0.01726, 0.03695, -0.04718, -0.01669
0.23800, 0.05347, 0.05347, 4.95390, -2.46583, 12.52566, 0.03326, 0.74074, -0.02119, 0.03725, -0.04301, -0.00357
0.25800, 0.05347, 0.05347, 4.95390, -2.46583, 12.52566, 0.04115, 0.86864, -0.02291, 0.03727, -0.03208, -0.00826
0.27800, 0.05389, 0.05389, 4.95308, -2.46671, 12.52472, 0.04750, 1.00264, -0.02644, 0.03727, -0.03208, -0.00826
0.30000, 0.05397, 0.05397, 4.95278, -2.46729, 12.52409, 0.04750, 1.00264, -0.02644, 0.03727, -0.03208, -0.00826
0.31800, 0.05397, 0.05397, 4.95278, -2.46729, 12.52409, 0.05508, 1.14328, -0.02903, 0.03877, -0.02162, -0.01142
0.33800, 0.05496, 0.05496, 4.95146, -2.46720, 12.52373, 0.05508, 1.14328, -0.02903, 0.03877, -0.02162, -0.01142
0.35800, 0.05496, 0.05496, 4.95146, -2.46720, 12.52373, 0.05508, 1.14328, -0.02903, 0.03877, -0.02162, -0.01142
0.37800, 0.05638, 0.05638, 4.94968, -2.46650, 12.52364, 0.05508, 1.14328, -0.02903, 0.03877, -0.02162, -0.01142
0.40000, 0.05693, 0.05693, 4.94882, -2.46501, 12.52366, 0.05778, 1.19229, -0.02948, 0.03848, -0.00434, -0.01414
0.41800, 0.05693, 0.05693, 4.94882, -2.46501, 12.52366, 0.05778, 1.19229, -0.02948, 0.03848, -0.00434, -0.01414
0.44000, 0.05708, 0.05708, 4.94833, -2.46237, 12.52368, 0.05778, 1.19229, -0.02948, 0.03848, -0.00434, -0.01414
0.45800, 0.05708, 0.05708, 4.94833, -2.46237, 12.52368, 0.06617, 1.25693, -0.03059, 0.03943, 0.06496, -0.01589
