0.00000, 56.60650, 128.02684, 145.55795
0.50000, 56.60583, 128.03317, 145.56978
1.00000, 56.60604, 128.04646, 145.58992
1.50000, 56.60986, 128.05330, 145.60225
2.00000, 56.60935, 128.06133, 145.61092
2.50000, 56.60892, 128.06430, 145.61868
3.00000, 56.60588, 128.06873, 145.62248
3.50000, 56.60384, 128.07576, 145.62550
4.00000, 56.60032, 128.08441, 145.62631
4.50000, 56.59646, 128.08763, 145.62259
5.00000, 56.59547, 128.08913, 145.61981
5.50200, 56.59650, 128.08701, 145.61674
6.00000, 56.59655, 128.06187, 145.58406
6.50000, 56.59571, 127.66399, 145.08977
7.00000, 56.58239, 127.03170, 144.29561
7.50000, 56.07910, 125.90028, 142.83200
8.00000, 54.84211, 124.42580, 140.87993
8.50000, 53.28431, 122.68210, 138.53745
9.00000, 51.46132, 120.74802, 135.94118
9.50000, 49.54446, 118.76017, 133.18605
10.00000, 47.37065, 116.59892, 130.25488
10.50000, 45.12984, 114.40312, 127.25502
11.00000, 42.86640, 112.20870, 124.41333
11.50000, 40.49167, 109.89820, 121.33113
12.00000, 38.01223, 107.57677, 118.20308
12.50000, 35.48988, 105.20047, 115.01627
13.00000, 32.96169, 102.83150, 111.84015
13.50000, 30.71364, 100.67942, 108.82450
14.00000, 28.62477, 98.45857, 105.99381
14.50200, 26.67837, 96.42865, 103.26147
15.00000, 24.82389, 94.48161, 100.68102
15.50000, 23.08015, 92.65610, 98.22390
16.00000, 21.36880, 90.92063, 95.94606
16.50000, 19.77911, 89.15804, 93.73784
17.00000, 18.10690, 87.39013, 91.37650
17.50000, 16.62477, 85.63525, 89.20895
18.00000, 15.11800, 83.85883, 86.93462
18.50000, 13.75156, 82.12973, 84.68480
19.00000, 12.44441, 80.32851, 82.42783
19.50000, 11.28076, 78.54953, 80.17606
20.00000, 10.36802, 76.73653, 77.90798
20.50000, 9.74892, 74.92748, 75.62513
21.00000, 9.56526, 73.15873, 73.42870
21.50200, 9.40147, 71.17907, 70.96005
22.00000, 9.18714, 69.18444, 68.62872
22.50000, 9.12296, 67.27691, 66.44318
23.00000, 9.45513, 65.23569, 64.21312
23.50000, 10.11085, 63.31269, 62.21243
24.00000, 11.15690, 61.45491, 60.11397
24.50000, 12.39807, 59.49095, 58.15303
25.00000, 13.83643, 57.53658, 56.17506
25.50000, 15.38239, 55.69676, 54.36707
26.00000, 17.02258, 53.71635, 52.52595
26.50000, 18.71422, 51.91763, 50.89820
27.00200, 20.40298, 50.09028, 49.29491
27.50000, 22.13128, 48.31903, 47.87347
28.00000, 23.97257, 46.46629, 46.45175
28.50000, 25.94596, 44.54893, 45.02731
29.00000, 27.87417, 42.65046, 43.84061
29.50000, 29.83279, 40.90401, 42.80431
30.00000, 31.57382, 39.32508, 41.97029
30.50000, 33.43804, 37.62989, 41.26178
31.00000, 35.30896, 35.86079, 40.69419
31.50000, 37.29040, 34.09177, 40.30478
32.00000, 39.21652, 32.40261, 40.07953
32.50000, 41.02335, 30.77622, 40.03112
33.00000, 43.01016, 29.14882, 40.16187
33.50000, 45.10375, 27.56289, 40.47438
34.00000, 47.06100, 26.07080, 40.94716
34.50000, 48.95339, 24.67752, 41.59256
35.00000, 50.92325, 23.35650, 42.39564
35.50000, 52.87717, 22.13090, 43.33838
36.00000, 54.81378, 21.02877, 44.41119
36.50000, 56.58511, 20.02826, 45.46482
37.00000, 58.55927, 18.66420, 46.90978
37.50200, 60.39422, 17.47286, 48.32821
38.00000, 62.30681, 16.18531, 49.97414
38.50000, 64.11819, 15.15209, 51.64459
39.00000, 65.83106, 14.33494, 53.34678
39.50000, 67.59532, 13.72458, 55.13454
40.00000, 69.38138, 13.35903, 57.00665
40.50000, 71.21570, 13.28290, 58.96771
41.00000, 73.04684, 13.50578, 60.94885
41.50000, 74.88227, 13.97745, 63.01484
42.00000, 76.67983, 14.69773, 65.07813
42.50000, 78.58405, 15.71023, 67.22745
43.00000, 80.31508, 16.73565, 69.27260
43.50000, 82.25374, 18.14481, 71.53067
44.00000, 84.18211, 19.63933, 73.76653
44.50200, 86.13633, 21.26242, 76.02938
45.00000, 87.35030, 22.40973, 77.89566
45.50000, 87.86112, 23.08159, 79.27012
46.00000, 87.94408, 23.49388, 80.38148
46.50000, 87.77193, 23.82080, 81.39088
47.00000, 87.45296, 24.15994, 82.39365
47.50200, 87.02597, 24.44417, 83.25395
48.00000, 86.54422, 24.84146, 84.21918
48.50000, 86.14098, 25.33577, 85.14906
49.00000, 85.81290, 25.99277, 86.22585
49.50000, 85.55724, 26.69292, 87.25212
50.00000, 85.35123, 27.55070, 88.38344
50.50000, 85.25070, 28.46536, 89.52875
