5.01506, -2.51859, 12.5606
5.01416, -2.51795, 12.5623
5.01375, -2.51766, 12.564
5.01375, -2.51766, 12.564
5.01338, -2.51743, 12.5666
5.01338, -2.51743, 12.5666
5.0131, -2.5172, 12.57
5.0131, -2.5172, 12.57
5.01307, -2.51703, 12.5709
5.01268, -2.51697, 12.5675
5.01063, -2.51555, 12.537
5.01063, -2.51555, 12.537
5.01063, -2.51555, 12.537
5.01063, -2.51555, 12.537
5.01045, -2.51329, 12.5255
5.01038, -2.50962, 12.5154
5.00978, -2.50398, 12.5071
5.00849, -2.48605, 12.4932
5.00849, -2.48605, 12.4932
5.00829, -2.47383, 12.4868
5.00829, -2.47383, 12.4868
5.00817, -2.46045, 12.4791
5.00834, -2.44233, 12.4705
5.00834, -2.44233, 12.4705
5.00846, -2.42466, 12.4641
5.00846, -2.42466, 12.4641
5.009, -2.38412, 12.4552
5.00797, -2.34226, 12.4504
5.00799, -2.31927, 12.4488
5.00799, -2.31927, 12.4488
5.00764, -2.29446, 12.4475
5.00764, -2.29446, 12.4475
5.00761, -2.26955, 12.4462
5.00746, -2.24539, 12.4447
5.00746, -2.24539, 12.4447
5.00658, -2.19463, 12.4416
5.00617, -2.16435, 12.4395
5.00617, -2.16435, 12.4395
5.006, -2.13687, 12.4377
5.006, -2.13687, 12.4377
5.00596, -2.10776, 12.4358
5.00541, -2.08177, 12.4342
5.00541, -2.08177, 12.4342
5.0049, -2.04989, 12.4328
5.0049, -2.04989, 12.4328
5.00453, -2.01685, 12.4316
5.00423, -1.98385, 12.4308
5.00423, -1.98385, 12.4308
5.00381, -1.9536, 12.4304
5.00324, -1.88794, 12.4292
5.00324, -1.88794, 12.4292
5.00265, -1.85782, 12.4288
5.0023, -1.82143, 12.4284
5.0023, -1.82143, 12.4284
5.00206, -1.78696, 12.4281
5.00206, -1.78696, 12.4281
5.00181, -1.75081, 12.4274
5.00176, -1.71933, 12.4267
5.00176, -1.71933, 12.4267
5.00152, -1.68175, 12.4259
5.00152, -1.68175, 12.4259
5.00139, -1.64337, 12.4252
5.00139, -1.60534, 12.4245
5.00139, -1.60534, 12.4245
5.00132, -1.56903, 12.4244
5.00177, -1.49251, 12.4236
5.00177, -1.49251, 12.4236
5.0017, -1.45593, 12.4235
5.0017, -1.45593, 12.4235
5.0018, -1.41534, 12.4233
5.0022, -1.34316, 12.4231
5.0022, -1.34316, 12.4231
5.00255, -1.30212, 12.4231
5.00292, -1.2587, 12.4228
5.00292, -1.2587, 12.4228
5.00328, -1.21933, 12.4222
5.00328, -1.21933, 12.4222
5.00375, -1.17962, 12.4218
5.00439, -1.14062, 12.4209
5.00439, -1.14062, 12.4209
5.00568, -1.05814, 12.4201
5.00684, -0.970177, 12.4196
5.00786, -0.892262, 12.4176
5.00786, -0.892262, 12.4176
5.00854, -0.844556, 12.4129
5.00854, -0.844556, 12.4129
5.00918, -0.804241, 12.4096
5.00993, -0.760823, 12.4067
5.00993, -0.760823, 12.4067
5.01065, -0.678641, 12.402
5.01125, -0.630465, 12.4004
5.01125, -0.630465, 12.4004
5.01167, -0.591769, 12.3998
5.01167, -0.591769, 12.3998
5.01226, -0.543177, 12.3998
5.01267, -0.501172, 12.4002
5.01267, -0.501172, 12.4002
5.01285, -0.454401, 12.4011
5.01301, -0.413001, 12.4019
5.01301, -0.413001, 12.4019
5.01317, -0.36775, 12.4028
5.01317, -0.36775, 12.4028
5.01348, -0.324869, 12.4038
5.01348, -0.324869, 12.4038
5.01411, -0.23496, 12.4062
5.01422, -0.190238, 12.4075
5.01422, -0.190238, 12.4075
5.01436, -0.146334, 12.409
5.01453, -0.0992324, 12.4109
5.01453, -0.0992324, 12.4109
5.01462, -0.055213, 12.4128
5.01462, -0.055213, 12.4128
5.01487, -0.00864395, 12.415
5.01525, 0.0861788, 12.4201
5.01525, 0.0861788, 12.4201
5.01575, 0.17916, 12.4261
5.01605, 0.219418, 12.4288
5.01605, 0.219418, 12.4288
5.01639, 0.264687, 12.4322
5.01688, 0.316618, 12.436
5.01688, 0.316618, 12.436
5.01729, 0.361333, 12.4392
5.01775, 0.409665, 12.4427
5.01775, 0.409665, 12.4427
5.01882, 0.504108, 12.449
5.01882, 0.504108, 12.449
5.01935, 0.549156, 12.4512
5.01985, 0.596802, 12.4539
5.01985, 0.596802, 12.4539
