0.00000, 56.63514, 128.05588, 145.56659
0.50000, 56.62867, 128.06479, 145.57849
1.00000, 56.61536, 128.07100, 145.58760
1.50000, 56.60953, 128.07796, 145.60136
2.00000, 56.60910, 128.08333, 145.62117
2.50200, 56.61342, 128.08980, 145.64819
3.00000, 56.61343, 128.10034, 145.67479
3.50000, 56.61010, 128.11748, 145.69708
4.00000, 56.61304, 128.13440, 145.71597
4.50000, 56.61312, 128.14996, 145.73044
5.00000, 56.61290, 128.16281, 145.74182
5.50000, 56.60535, 128.17310, 145.74815
6.00000, 56.60047, 128.18349, 145.75366
6.50000, 56.58840, 128.19577, 145.74896
7.00000, 56.32286, 128.20747, 145.40106
7.50000, 55.68696, 128.21570, 144.55412
8.00000, 54.71550, 128.02814, 143.55704
8.50000, 53.28071, 127.50923, 142.43660
9.00000, 51.56891, 126.84390, 141.13596
9.50200, 49.71910, 126.04150, 139.84859
10.00000, 47.72985, 125.21642, 138.41260
10.50000, 45.78440, 124.41357, 137.01967
11.00000, 43.82331, 123.62283, 135.61250
11.50200, 41.67853, 122.77365, 134.06664
12.00000, 39.61649, 121.96033, 132.59473
12.50000, 37.42846, 121.07117, 131.10855
13.00000, 35.20714, 120.23273, 129.50169
13.50000, 32.92847, 119.32887, 127.99207
14.00000, 30.70415, 118.48972, 126.46791
14.50000, 28.32694, 117.59500, 124.86896
15.00000, 26.19961, 116.79253, 123.50418
15.50200, 24.24360, 116.08979, 122.21175
16.00000, 22.13565, 115.31747, 120.87289
16.50000, 20.23825, 114.63897, 119.63020
17.00200, 18.40556, 113.99877, 118.39843
17.50000, 16.52213, 113.36603, 117.07324
18.00000, 14.86979, 112.81205, 115.84618
18.50000, 13.31020, 112.25063, 114.62008
19.00400, 11.96163, 111.76573, 113.39272
19.50000, 10.74459, 111.29319, 112.08481
20.00400, 9.78384, 110.79028, 110.86389
20.50000, 9.18079, 110.32784, 109.62863
21.00000, 8.96942, 109.84226, 108.31242
21.50000, 9.21308, 109.40742, 107.08182
22.00000, 9.49414, 108.93140, 105.85114
22.50000, 9.76891, 108.35902, 104.55537
23.00000, 10.09737, 107.79060, 103.39338
23.50000, 10.73017, 107.21980, 102.13720
24.00200, 11.60273, 106.70853, 100.93804
24.50000, 12.70346, 106.20926, 99.71278
25.00000, 13.99829, 105.69723, 98.47941
25.50000, 15.48733, 105.23255, 97.14630
26.00000, 17.02261, 104.78412, 95.90183
26.50000, 18.56923, 104.40518, 94.67798
27.00000, 20.23563, 103.99154, 93.47403
27.50200, 21.91600, 103.63490, 92.26431
28.00000, 23.64101, 103.25719, 91.15992
28.50000, 25.53592, 102.88641, 89.96752
29.00000, 27.38166, 102.58366, 88.76234
29.50000, 29.37586, 102.26525, 87.58353
30.00000, 31.29089, 102.00804, 86.40636
30.50000, 33.14146, 101.78981, 85.23331
31.00000, 35.02479, 101.57036, 84.09051
31.50200, 36.80364, 101.38438, 83.00260
32.00000, 38.76178, 101.19377, 81.84374
32.50000, 40.53103, 101.05131, 80.76853
33.00000, 42.26090, 100.92509, 79.69414
33.50600, 44.26688, 100.78430, 78.52442
34.00000, 46.11589, 100.68158, 77.42306
34.50000, 48.05904, 100.58083, 76.27367
35.00000, 50.01990, 100.50136, 75.09193
35.50000, 51.98193, 100.44569, 73.93359
36.00000, 53.90516, 100.39848, 72.80663
36.50000, 55.73488, 100.37377, 71.72946
37.00200, 57.57278, 100.35857, 70.70731
37.50000, 59.60562, 100.36115, 69.53091
38.00000, 61.42970, 100.37357, 68.43872
38.50000, 63.30138, 100.40853, 67.44613
39.00000, 65.24457, 100.44404, 66.30859
39.50000, 66.98125, 100.49323, 65.34114
40.00000, 68.80535, 100.55137, 64.28316
40.50000, 70.71070, 100.64156, 63.25133
41.00000, 72.55429, 100.74319, 62.27736
41.50000, 74.38226, 100.84129, 61.21414
42.00000, 76.39449, 100.98454, 60.16648
42.50000, 78.23354, 101.12780, 59.14618
43.00000, 80.19696, 101.32529, 58.20424
43.50000, 82.06985, 101.51724, 57.21219
44.00600, 83.95872, 101.74377, 56.26925
44.50000, 85.48171, 101.99484, 55.67791
