0.01800, 0.16746, 0.16746, 50.11084, 50.12107, 5.03314, -0.99952, -0.03000, -0.00810, -0.06801, -0.08268, -0.02972
0.04000, 0.16576, 0.16576, 50.10975, 50.11968, 5.03330, -1.00818, -0.02999, -0.00821, -0.06739, -0.08277, -0.02986
0.05800, 0.16389, 0.16389, 50.10854, 50.11814, 5.03349, -1.00818, -0.02999, -0.00821, -0.06739, -0.08277, -0.02986
0.08800, 0.16231, 0.16231, 50.10747, 50.11675, 5.03414, -1.01963, -0.02961, -0.00839, -0.06763, -0.08249, -0.02196
0.11000, 0.16178, 0.16178, 50.10698, 50.11616, 5.03513, -1.01963, -0.02961, -0.00839, -0.06763, -0.08249, -0.02196
0.13800, 0.16178, 0.16178, 50.10698, 50.11616, 5.03513, -1.03294, -0.02965, -0.00867, -0.06582, -0.08245, -0.00684
0.15800, 0.16130, 0.16130, 50.10651, 50.11552, 5.03646, -1.03294, -0.02965, -0.00867, -0.06582, -0.08245, -0.00684
0.18000, 0.16075, 0.16075, 50.10596, 50.11488, 5.03761, -1.03294, -0.02965, -0.00867, -0.06582, -0.08245, -0.00684
0.20600, 0.15927, 0.15927, 50.10466, 50.11355, 5.03898, -1.03294, -0.02965, -0.00867, -0.06582, -0.08245, -0.00684
0.23400, 0.15927, 0.15927, 50.10466, 50.11355, 5.03898, -1.04605, -0.02988, -0.00904, -0.06411, -0.08111, 0.00020
0.26000, 0.15818, 0.15818, 50.10340, 50.11268, 5.04040, -1.04605, -0.02988, -0.00904, -0.06411, -0.08111, 0.00020
0.28000, 0.15804, 0.15804, 50.10226, 50.11285, 5.04224, -1.07387, -0.03000, -0.01030, -0.06949, -0.07060, -0.00104
0.30600, 0.15804, 0.15804, 50.10226, 50.11285, 5.04224, -1.07387, -0.03000, -0.01030, -0.06949, -0.07060, -0.00104
0.32800, 0.15684, 0.15684, 50.09996, 50.11274, 5.04355, -1.08804, -0.03023, -0.01131, -0.10120, -0.06370, -0.00185
0.34800, 0.15476, 0.15476, 50.09673, 50.11232, 5.04448, -1.08804, -0.03023, -0.01131, -0.10120, -0.06370, -0.00185
