0.01458, 0.30355, 0.12671, 0.12671, 3.82670, 2.87329, 1.00016, 1.28000, 0.96000, -0.00119, -0.38234, 0.12137, -0.00015
0.04860, 0.25582, 0.10049, 0.10049, 3.85362, 2.89951, 1.00012, 0.94753, 0.79227, -0.00098, -0.42571, 0.10816, -0.00013
0.08394, 0.22527, 0.07865, 0.07865, 3.87174, 2.92135, 1.00010, 0.67288, 0.65545, -0.00081, -0.47102, 0.09498, -0.00012
0.11946, 0.20618, 0.06042, 0.06042, 3.88248, 2.93958, 1.00007, 0.45316, 0.54599, -0.00068, -0.50676, 0.07987, -0.00010
0.15696, 0.19855, 0.04531, 0.04531, 3.88675, 2.95469, 1.00006, 0.26833, 0.45579, -0.00056, -0.53966, 0.06536, -0.00008
0.19541, 0.20045, 0.03281, 0.03281, 3.88560, 2.96719, 1.00004, 0.10673, 0.37771, -0.00047, -0.56948, 0.05174, -0.00006
0.23521, 0.20045, 0.03281, 0.03281, 3.88560, 2.96719, 1.00004, -0.02851, 0.31251, -0.00039, -0.59522, 0.03916, -0.00005
0.27423, 0.21000, 0.02250, 0.02250, 3.87993, 2.97750, 1.00003, -0.02851, 0.31251, -0.00039, -0.62312, 0.04100, -0.00005
0.30934, 0.22718, 0.01392, 0.01392, 3.87041, 2.98608, 1.00002, -0.23811, 0.21447, -0.00027, -0.63640, 0.01776, -0.00002
0.34772, 0.27682, 0.00134, 0.00134, 3.84235, 2.99876, 1.00000, -0.31777, 0.17513, -0.00022, -0.64762, 0.00899, -0.00001
0.38547, 0.30736, 0.00335, 0.00335, 3.82482, 3.00332, 1.00000, -0.38374, 0.14190, -0.00018, -0.65640, 0.00163, -0.00000
0.42588, 0.30736, 0.00335, 0.00335, 3.82482, 3.00332, 1.00000, -0.43827, 0.11385, -0.00014, -0.66270, -0.00441, 0.00001
0.46728, 0.33982, 0.00693, 0.00693, 3.80549, 3.00693, 0.99999, -0.43827, 0.11385, -0.00014, -0.69795, -0.00464, 0.00001
0.51010, 0.37800, 0.00978, 0.00978, 3.78444, 3.00977, 0.99999, -0.48316, 0.09020, -0.00011, -0.70649, -0.00982, 0.00001
0.54882, 0.45818, 0.01361, 0.01361, 3.73857, 3.01361, 0.99998, -0.56219, 0.05502, -0.00007, -0.67425, -0.01620, 0.00002
0.58973, 0.50018, 0.01477, 0.01477, 3.71448, 3.01476, 0.99998, -0.58460, 0.04077, -0.00005, -0.67365, -0.01837, 0.00002
0.63000, 0.50018, 0.01477, 0.01477, 3.71448, 3.01476, 0.99998, -0.60241, 0.02895, -0.00004, -0.67038, -0.01984, 0.00002
0.66835, 0.54218, 0.01554, 0.01554, 3.68984, 3.01553, 0.99998, -0.60241, 0.02895, -0.00004, -0.71023, -0.02102, 0.00003
0.70641, 0.58800, 0.01598, 0.01598, 3.66444, 3.01598, 0.99998, -0.61600, 0.01919, -0.00002, -0.70781, -0.02207, 0.00003
0.74664, 0.63191, 0.01616, 0.01616, 3.63846, 3.01616, 0.99998, -0.64944, 0.00450, -0.00001, -0.65964, -0.02140, 0.00003
0.78664, 0.72355, 0.01594, 0.01594, 3.58634, 3.01594, 0.99998, -0.65148, -0.00068, 0.00000, -0.65219, -0.02112, 0.00003
